,Unnamed: 0,id,type,y_index,y,centroid mean,centroid var,rolloff mean,rolloff var,zero mean,zero var,rms mean,rms var,contrast mean,contrast var,mfcc1 mean,mfcc1 var,mfcc2 mean,mfcc2 var,mfcc3 mean,mfcc3 var,mfcc4 mean,mfcc4 var,mfcc5 mean,mfcc5 var
74,1920,80,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2537.79102343,877462.016714,5259.41809366,2794333.59251,0.0942080002422,0.0049948213708,6.14957053649,1958.56950447,19.4517374342,21.5555049369,-103.059149612,5837.78498003,67.2883830045,849.278605542,2.28737052491,719.203312938,28.4941291693,285.888658323,4.1708937105,220.169881032
75,6264,61,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1321.7920418,211566.351074,2473.59749727,1310891.92534,0.0761336452277,0.000775649767929,-11.2073485937,8189.89091719,32.7810936488,23.2057685403,-274.561140107,7380.07478827,148.388999882,690.364629172,-20.3321963948,621.727513151,21.8341814798,93.1453416531,7.95271340384,191.585083268
76,13488,62,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2279.36100852,424812.69972,4728.95013854,788842.090925,0.117186364462,0.00379206542692,-3.94739428424,3111.65690665,24.7362610183,19.307957812,-145.149753322,1829.08337029,95.7537252195,716.923385901,-21.6415433185,419.283262003,49.6380488364,186.511369767,-29.9221717077,267.906518526
77,5136,14,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1279.67360568,98668.2212346,2389.6430437,386598.85513,0.0684687651405,0.000501285274831,-17.1152142968,10226.4359472,18.2318080646,18.7303379266,-324.534854063,5548.57688459,147.837837327,693.155570882,-31.9294506017,279.776481665,27.3913872941,72.994940189,-4.49886777846,146.915498778
78,15408,42,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1345.07652547,187068.674966,2774.19433594,1120920.10454,0.0612437166909,0.000860224149095,-7.66096834823,5596.34401691,15.8691148532,16.9389964055,-206.674832041,4669.73489598,141.82423276,533.162835123,-13.8412391275,530.91310885,49.3323719118,161.416449904,-24.8268468711,204.402591956
79,4536,89,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2670.46285872,338796.864782,5527.97385992,937117.880777,0.117654206032,0.00345913984635,4.29340512436,1911.53875074,21.6035026623,14.201927396,-103.099927714,1711.82358823,74.0708784323,397.077469057,-22.3603384249,312.616387474,51.5792076464,136.285101196,-7.0486216109,141.93788319
80,19776,24,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3302.3125878,799001.809013,7303.03591706,2345892.43037,0.144589919453,0.00682025443232,6.18839514615,895.842607985,23.5547068482,25.3883356711,-40.7074826512,3885.01280976,61.51709783,571.824300749,9.87230712701,409.257573576,10.1038006465,353.824439574,8.46740430571,172.095941426
81,20880,70,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3140.34441403,1017330.82364,6821.17624682,3564218.28377,0.136332288639,0.00728864095122,-1.5771466256,1925.74674069,18.6769643414,28.8461477509,-91.8872868969,9704.83114593,56.6826077613,747.87552464,13.77595928,809.356272451,15.0386416312,403.221150081,0.880440634529,252.907987199
82,6384,66,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",794.841992194,34772.3973732,1006.73566951,247877.895229,0.0450335362161,9.4185233811e-05,-20.7758341495,16763.3343551,16.5105284013,11.5062653915,-429.55464004,4198.3170718,175.148631546,898.711932832,31.9903711474,762.250092413,4.24153745123,148.872423874,1.08079161467,94.5621772588
83,3120,30,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",3723.26285839,275415.476334,7639.46300418,398731.182211,0.172823174055,0.00230645590781,8.82489220723,482.926140129,20.2282481666,20.5745873997,-23.6637356894,1419.36101204,43.7642148141,290.906341674,30.5174679751,262.650379772,26.517412374,134.403329331,4.32629358848,121.40969172
84,19848,27,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2683.35373449,806639.20062,5958.38753634,3902337.71025,0.101917923328,0.00283164451203,4.62250191707,1532.54487258,22.2620773676,23.2474332218,-75.418257013,4655.75226415,83.2989621121,822.415886905,10.7068103986,350.528258566,14.46197,218.320775975,14.2603500109,145.366511169
85,12240,10,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1411.0392539,205580.737022,2768.24349337,1427858.56325,0.0629992581153,0.000441856596463,-4.60024368605,4791.97480879,16.1677402637,28.1997482863,-173.599920508,8145.89799717,137.134921655,1084.84107142,-23.8239819054,1026.44470066,26.9584245822,496.46349648,-16.6727725685,290.315728376
86,22008,17,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2565.03017945,888447.287674,5389.8024732,3837017.72976,0.120787154797,0.00420425795684,-1.14179674043,1886.14416813,29.5403658343,34.5564458824,-98.083974571,3446.28662239,92.4039879578,862.417327303,2.66770562746,431.922713634,19.2807273179,280.919552806,3.61478458917,190.044716339
87,7872,28,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2047.46466824,354347.708643,4096.84212618,1614878.56963,0.101970915092,0.00135768670215,5.11274287524,2117.45383822,19.7011561248,14.6430333984,-92.6005994666,2628.93314689,101.78469447,755.257129664,-33.4404035917,378.048728526,48.6696935336,209.316556315,12.4073214857,117.103876122
88,4248,77,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2984.15690198,944058.736762,6399.65962255,3579175.88679,0.137660489341,0.00631075116807,4.42382495739,983.815267009,23.0209444666,27.9845490492,-25.8644271184,3318.10903356,71.0444974221,1134.87492846,9.49045900763,623.838434389,17.4367874752,398.545745259,-1.65130449803,337.150310431
89,19032,93,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2643.70838477,85573.3970724,5175.33844704,126433.589981,0.141424040092,0.00157645626356,1.39156719946,2054.84104591,17.79548728,16.0289574571,-104.954563205,464.922859275,80.7524627688,144.499280649,-28.5672055227,97.9465557214,66.8196951479,68.2130508999,-20.7169916926,78.9457925382
90,18360,65,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2760.8953282,214257.942334,5262.14730196,971415.395734,0.171198976502,0.00167320223555,1.47158964378,1787.93317763,21.692925341,11.9702688264,-86.2696867197,882.742735026,76.7184986648,385.356291002,-42.290210298,284.197443851,54.0125581544,96.8948354699,-8.30884116051,76.783979496
91,10104,21,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1040.10336307,96051.8762732,1937.16200718,527240.525061,0.0452719991521,0.000330500588825,-3.88487057753,6054.7469811,26.5121630671,19.9500571228,-209.4883918,2703.21265473,167.314182099,455.882121695,-20.9246206962,340.456760376,36.8600574589,321.627801146,10.4122982656,291.578164002
92,2352,98,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2023.50115927,573028.50866,4457.10596839,3042201.27007,0.06471694828,0.00171714354003,4.41236321675,2720.35394217,20.7459582727,24.3658640605,-134.765143796,5051.38537451,93.6272808422,513.819403923,8.49715364273,317.119443887,34.8804753975,210.405500389,3.28541049107,99.7020399193
93,264,11,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1996.08989511,297423.887291,4556.70120594,1990180.85879,0.0704093992248,0.00146448467996,-2.20596149097,4625.413409,22.0764924567,40.1665024614,-198.372338756,4848.71056464,102.443405545,522.386425292,-10.0884523617,627.673310549,30.7970285921,312.303181068,-3.35606632149,245.114267748
94,816,34,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1292.2466123,474127.346299,2829.9887014,2982145.90317,0.0446531310562,0.000810263734419,0.441292594398,6614.96193128,28.0560171015,33.6700943976,-238.750296507,5880.90570018,132.306783678,798.208694513,-0.160908923575,580.384697922,41.226468567,239.846352917,2.42405515269,251.328649995
95,18792,83,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2339.89986048,296010.155447,4714.0438204,1094529.87001,0.122775481468,0.00200359959591,7.20262912965,1611.34810765,26.6262998909,23.4947528899,-29.3637421411,997.204012815,101.947530065,659.875960183,-29.1523563911,218.639292209,69.7464469332,123.567035453,-16.2044245321,61.3863882625
96,16920,5,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2464.49316787,195951.233298,4950.99251681,750413.418769,0.134340933866,0.00132815378044,3.00625314477,1882.53143953,19.2080359049,19.2325608957,-79.7128643813,1071.866703,93.473799779,300.430636031,-27.7826663917,260.491839733,64.0846118868,178.806400678,-18.8028875818,95.3835905471
97,17856,44,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2760.8953282,214257.942334,5262.14730196,971415.395734,0.171198976502,0.00167320223555,1.47158964378,1787.93317763,21.692925341,11.9702688264,-86.2696867197,882.742735026,76.7184986648,385.356291002,-42.290210298,284.197443851,54.0125581544,96.8948354699,-8.30884116051,76.783979496
98,2040,85,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1796.87629699,278590.720419,3439.76227516,450296.687273,0.0994326096172,0.00385306749025,-1.88344203303,4799.05578296,23.5032728355,33.7891315507,-175.346969382,8092.67515773,116.666552954,762.158793313,-55.1498797704,678.561264901,59.9565133214,251.273413463,1.92718418033,344.048584382
99,8016,34,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2789.53816772,285243.788402,5835.60654751,1254445.25009,0.134898482922,0.00152309689325,8.49373548999,606.656996287,20.6540600672,17.4064809621,-28.1106290305,669.1701877,65.6309455412,342.108991156,-7.35513936272,255.00131003,33.5945576003,173.466475438,11.0703586818,94.2023376686
100,648,27,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2086.33161159,831746.60374,4678.14680233,3577797.52622,0.0873220990795,0.0056541504157,-1.15027020109,4108.46478987,18.8101669637,20.7707405648,-177.774383819,6914.68459862,89.9455121584,1015.99390513,4.64966622076,744.472300457,40.1816800224,536.567593464,0.174956994486,313.673789125
101,3912,63,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2671.20164057,1247465.89349,5321.22172511,3566505.40429,0.122050629845,0.00734355133705,-1.9314601522,1970.75727781,24.7631376135,43.3179088938,-98.6669539367,5032.38447868,71.0883762727,1399.37771228,-9.97679583348,976.336465282,31.7514017246,530.303312182,5.15680554791,286.675453614
102,13128,47,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2013.93018263,162674.614626,4850.53762037,581114.679207,0.075336119186,0.000841521981258,0.926124632304,3174.65324162,23.6643697292,15.0304779983,-149.983990995,1107.47067364,93.5889392106,194.09412137,6.3317111755,172.626335199,71.540599182,97.1064486895,-8.06837883542,95.8192830219
103,984,41,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1932.85586263,587063.206875,4127.14718841,2104376.26528,0.0591176114341,0.00141784704016,2.71720679272,4028.76519051,25.2438848015,25.3367349648,-177.061653265,4840.84928778,89.6432309672,1032.6112673,9.55333804537,729.520102247,65.4915678238,303.823938068,-1.03508363332,327.33679761
104,14856,19,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1353.00703162,88802.0618981,2712.09024119,653792.704018,0.0555285549903,0.000386691028399,-5.97184479716,7197.96173274,19.6239905292,20.1284344928,-267.22379272,1482.94875676,129.074660423,458.709538583,-14.7830124525,366.478505347,41.2603832072,131.676228012,-1.01575052543,69.6244797294
105,4704,96,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1752.04898376,162322.697568,3488.81290879,725087.117908,0.083111146439,0.000917977552189,2.16443048985,3156.04605486,19.9259230011,11.0282258023,-128.059432193,2218.27557685,124.569884534,462.459139125,-37.1891178747,416.11851564,43.8629151838,268.718907478,-12.8004129053,328.389601524
106,13056,44,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2278.45733272,170838.060101,5196.69637991,568870.131732,0.0925803960756,0.000901671781483,5.33956954728,2242.54936808,19.8580327935,13.7447238664,-109.516325724,824.901991055,86.953046341,227.46968131,-8.63802637724,279.270044172,64.4770302089,82.868833205,-6.31035554482,55.1181659667
107,12912,38,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1512.39769081,552111.860102,3446.2222361,4232768.62426,0.0443620548692,0.00201943998361,-6.06334254089,4512.48978295,34.8140526327,24.6234374721,-192.654300052,3225.89501271,111.239373699,761.01178933,21.4000554789,298.24627355,26.394651575,251.185422505,-0.649518981825,190.800960771
108,18528,72,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2339.95522406,123938.597494,4708.36840253,338279.330756,0.116766593992,0.00153611416757,8.02641970338,1385.20605843,20.3826704536,11.0134105829,-35.2199131951,373.550271224,93.968111163,237.469055909,-35.182645866,129.597196235,62.7942780548,100.315058987,-11.7325391444,50.0803160855
109,22272,28,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3709.5433873,1014711.16587,7723.16707168,1549905.06536,0.197569192103,0.0133045738783,6.5680264293,512.361353631,26.5125064089,38.6022059637,-20.4398059631,1686.45396522,53.7460583284,430.7274666,5.89082780829,362.084812408,10.1884152677,205.195996544,17.043488112,125.932850682
110,5256,19,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1183.53793682,181836.885934,2286.49232376,818064.470557,0.0574722171754,0.00107362016922,-22.3625799522,19253.8793288,19.098717773,16.4668153947,-475.903466825,5824.68052146,141.584323793,1229.44799802,-8.52235479696,472.994982307,33.9719807243,65.8007482121,0.571311250131,151.322747543
111,8040,35,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1866.60562778,398887.744027,4269.57513854,2942607.10402,0.0569184532461,0.000625655883909,7.3100312377,2494.59029926,20.0335404228,13.356638372,-124.008649863,2417.24060581,109.547046037,583.181411807,5.89925494034,366.992841802,32.8895794646,127.861752692,10.9686443387,82.6882253532
112,4920,5,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1432.29332176,73567.9069425,2838.09286428,303968.722883,0.0752903191618,0.000616943404104,-10.8931861395,7609.35935686,17.7099743459,24.2505063143,-264.160642914,7386.15150276,138.109452532,320.006377708,-30.1067127637,147.415727137,37.8013625225,178.391168746,-7.18994790281,95.3175334583
113,20424,51,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4151.51144042,1054374.12287,8673.59091116,2031500.02048,0.229222308018,0.0121147833897,7.66278744044,574.30412266,18.5510949983,21.9418041768,-14.1642003478,3065.40690228,44.4735073122,713.967893531,12.6287952097,335.106570481,10.1672759869,268.479345525,11.2502276055,171.850699541
114,20568,57,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3669.89455819,1068710.24801,7777.90981559,2668387.4393,0.153724185441,0.0105101035455,8.69883807879,786.731904447,21.4998261223,31.491748186,-39.9892295813,3924.58929318,33.9636284262,598.044583579,9.60992597302,527.808514793,16.6856930063,420.774527416,14.8759147888,244.017623748
115,23592,83,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1960.18678148,463368.471773,4354.78152253,2338608.55404,0.0900920542636,0.00293210318037,-1.27846383197,3901.53838993,18.1883320404,23.6425232105,-167.200962683,3404.94645976,112.451593365,764.058950396,-4.56993533707,695.696028181,37.0993070306,530.498006726,-8.62132063681,242.949932575
116,13392,58,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2067.44398485,283338.130168,4229.42155705,1130548.01177,0.104289683261,0.0019332192887,3.57706637964,2407.56976405,20.8142103625,30.0930663742,-95.4522038367,3222.88601202,105.242437115,613.155987884,-26.9722729083,376.803944122,60.8502087652,116.886931203,-4.81174882615,153.150528289
117,4896,4,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1705.96985386,68216.8569127,3177.36600654,331487.907205,0.112806973716,0.000838351423197,-13.9839309733,6501.82284859,16.2843138429,18.1739753941,-259.89333919,559.898483467,118.933005816,220.976146122,-35.5932166227,142.519546423,32.0170104941,63.0446313993,-16.5537914585,75.6258521679
118,13800,75,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2227.01688493,461609.657873,4706.72420058,1854742.22484,0.108716388081,0.00320476580466,6.58325669474,2328.99647365,14.3101631521,13.9963658627,-86.133222407,6835.39685478,92.6383918327,781.83692234,-15.4809352667,496.60935483,54.0609180373,238.69925283,0.860091668891,214.821790768
119,10248,27,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2013.32186762,180378.412356,3910.20434003,1103461.4253,0.0974529887355,0.00093335503906,-1.01370684072,2098.13480976,29.7413586683,23.881424713,-100.604162717,1933.674552,106.905726716,445.163496272,-27.1716424595,572.662435379,29.0795471034,236.407379926,5.04258653555,222.416925234
120,20184,41,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2053.91340416,687702.069997,4505.73094568,3436553.21952,0.0753724563953,0.00306204903291,-5.63000394467,4582.49692662,25.6594830687,24.416953537,-204.815757926,3259.50968675,101.624540096,836.507216039,26.3975460483,563.726446583,9.14724577757,196.199935824,10.4167109798,332.346312994
121,19872,28,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2947.30231451,718828.622437,6657.69082713,2885256.75123,0.121298903828,0.00338298189103,7.33641777088,979.408958079,21.2833576764,26.1506924642,-45.7001395548,3373.58601778,74.6805146903,489.921773523,16.0242263332,284.737797632,14.8022842881,262.644446574,8.96682495381,109.739585877
122,7080,95,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1800.20262889,285690.23815,3425.0729583,864445.834738,0.124213829336,0.00385172327711,-20.0473636218,14875.3318728,17.9725650466,12.3602279786,-422.69135486,6861.56678419,89.8462541783,1016.03838507,-18.6876819485,438.348543273,37.8120532504,108.874902069,6.0211984381,139.339152349
123,16560,90,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1874.73087672,286929.715753,4291.32534293,2479304.28675,0.054154175751,0.000235023428762,-6.86977202836,4796.60815,17.6859701849,20.4361493476,-217.660792038,1706.29404071,105.63823485,471.428483873,19.3283162376,133.744100645,28.366054764,70.409580086,8.65458658787,48.1190039974
124,15960,65,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1338.61008854,143262.782839,2757.10131268,700176.963649,0.0765988372093,0.00114285994977,-2.74778310454,6817.87350589,15.6677476938,25.112689034,-235.549329106,5288.68275947,144.804864662,293.748386049,-22.6533268712,494.162066913,62.5766565677,173.47440889,-9.36309441748,294.077911337
125,14232,93,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",569.742509246,104931.866946,926.870855287,498151.12096,0.0216872577519,0.000117808218136,-4.54471243392,12182.5633211,24.25215717,27.764420468,-350.427040414,2663.66689331,169.564712344,623.81728932,31.8322468469,317.265597168,16.6752192347,213.548343848,28.7034537896,188.927871578
126,2112,88,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",3882.78553006,486006.527733,8251.84893941,751359.225237,0.189508387839,0.00722757041472,-2.19530736037,962.147058805,24.8748763524,26.7662997225,-75.1168976176,2526.3447835,44.8240629867,503.333004791,10.0650942613,322.393118141,1.13801472623,325.017366031,1.14731874764,186.193410262
127,10920,55,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1880.88226701,161483.061195,4110.91382404,1127429.84703,0.0810206213663,0.00054284948174,4.0412383544,2201.11770411,20.4601748505,17.6198483117,-82.9689790885,1523.67243513,122.544657072,367.223936258,-16.6306303977,118.771164402,39.9999552037,93.2671076167,-14.994947625,137.471789868
128,11040,60,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1371.43793214,520627.442899,3064.86753952,3403786.87408,0.0428449763808,0.00112169881372,4.15313755293,4531.29584225,27.481168962,20.9650994089,-178.591996672,3802.20418244,130.17908887,1008.7049121,12.1314854796,245.257276687,47.0340924509,125.729621035,2.65643942762,172.25892849
129,14424,1,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1266.26394393,302561.194275,2410.01612464,1783448.24611,0.0592217023983,0.00107766370419,-12.9806929203,11713.7976972,18.0041369441,16.6474621779,-345.776749906,10131.934583,146.997724012,1292.92173337,-0.478144757867,521.91090128,22.6329429407,134.811125358,5.82051150253,96.9392774702
130,4296,79,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",3215.11956172,1411603.28073,6317.0071766,5395074.778,0.172547995397,0.00981023540649,-0.201703078305,1864.21769062,18.310469049,32.7479024162,-79.8296397223,8503.3304161,62.2138590393,1490.71436138,-5.06878973223,938.938432644,18.233626159,553.400875163,12.8404726005,299.94848431
131,7848,27,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2671.04598175,458398.007611,5449.21074446,1363255.84824,0.133584287185,0.00454755275111,0.117503142179,2079.39375689,17.5862009978,14.2567017908,-123.141198676,2619.14369491,74.8286387249,636.797110615,-17.0552929249,273.95202141,31.619446508,200.868986093,2.52623204423,108.008101663
